summary_scope,group_type,group_value,feature,feature_stage,feature_type,unit,count,missing_rate,min,max,mean,std,p05,p50,p95,p99,baseline_filter,notes
base_high_confidence_engine_running,thermal_state,warmup,accel_pedal_channel_delta,deterministic,rowwise,percent,46492,0.000366,0.000000,47.100000,0.983796,2.754325,0.000000,0.400000,3.600000,13.800000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,accel_pedal_channel_ratio,deterministic,rowwise,ratio,46492,0.000366,0.231908,4.248276,0.990617,0.131567,0.944598,0.972414,1.029963,1.504713,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,pedal_slope,deterministic,diff,percent/s,46432,0.001656,-54.900000,54.700000,0.021799,7.786967,-12.150000,0.000000,11.400000,25.900000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,engine_on_flag,deterministic,rowwise,flag,46509,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,rpm_slope,deterministic,diff,rpm/s,46457,0.001118,-1659.000000,1609.000000,2.256237,190.294587,-270.000000,0.000000,280.000000,688.440000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,idle_flag,deterministic,rowwise,flag,46509,0.000000,0.000000,1.000000,0.203703,0.402755,0.000000,0.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,thermal_state,warmup,idle_rpm_stability,deterministic,rolling,rpm,2110,0.954632,0.568321,364.600788,12.118975,40.621695,0.730297,1.315251,68.100165,213.427786,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,coolant_slope,deterministic,diff,degC/s,42789,0.000140,-1.000000,2.000000,0.026339,0.197607,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,coolant_ambient_delta,deterministic,rowwise,degC,42789,0.000140,2.000000,102.000000,68.279955,20.902134,21.000000,71.000000,94.000000,97.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,coolant_stability,deterministic,rolling,degC,27453,0.358500,0.000000,4.077325,0.401785,0.384932,0.000000,0.426522,1.136776,1.932975,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,intake_ambient_delta,deterministic,rowwise,degC,42789,0.000140,-39.000000,131.000000,8.404099,8.425861,0.000000,8.000000,19.000000,30.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,intake_temp_slope,deterministic,diff,degC/s,42788,0.000164,-96.000000,43.000000,-0.165151,2.945803,-3.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,42795,0.000000,0.000000,6.370213,0.819375,0.317669,0.495294,0.728879,1.423752,1.851406,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,42795,0.000000,6.216171,1839.716518,646.752717,235.591589,317.510732,625.961999,1076.711860,1334.237553,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,42795,0.000000,0.000033,21.585124,0.766597,0.777850,0.048376,0.548550,2.271008,2.927183,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,speed_density_maf_residual,baseline_final,residual,g/s,42795,0.000000,-33.123232,71.253994,1.066687,5.910385,-5.144762,-0.710533,13.047236,20.567579,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,map_slope,deterministic,diff,kPa/s,42789,0.000140,-126.000000,124.000000,0.280002,17.768442,-27.000000,0.000000,25.000000,48.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,accel_pedal_mean,deterministic,rowwise,percent,42794,0.000023,14.100000,78.000000,28.992619,11.928459,14.300000,29.000000,48.200000,54.500000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,pedal_throttle_gap,baseline_final,residual,percent,42794,0.000023,-68.475500,9.875155,-0.019510,11.541060,-34.106507,2.428239,5.124223,6.893598,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,pedal_to_throttle_delay,event,event,s,479,0.988807,0.000000,3.000000,0.645094,0.956880,0.000000,0.000000,3.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,tps_slope,deterministic,diff,percent/s,42787,0.000187,-69.800000,68.300000,-0.034405,12.268772,-0.400000,0.000000,0.400000,52.500000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,accel_pedal_channel_delta,deterministic,rowwise,percent,42794,0.000023,0.000000,47.900000,1.254332,3.104625,0.000000,0.400000,5.100000,16.800000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,accel_pedal_channel_ratio,deterministic,rowwise,ratio,42794,0.000023,0.227419,4.170213,0.997866,0.145656,0.921569,0.986577,1.072928,1.570000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,pedal_slope,deterministic,diff,percent/s,42787,0.000187,-63.000000,51.750000,-0.136161,8.839780,-16.500000,0.000000,12.900000,26.650000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,engine_on_flag,deterministic,rowwise,flag,42795,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,rpm_slope,deterministic,diff,rpm/s,42789,0.000140,-1385.000000,1201.000000,21.310477,188.003255,-356.600000,24.000000,248.000000,504.120000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,idle_flag,deterministic,rowwise,flag,42795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,acceleration,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,coolant_slope,deterministic,diff,degC/s,65285,0.000092,-1.000000,1.000000,0.017814,0.203452,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,coolant_ambient_delta,deterministic,rowwise,degC,65286,0.000077,2.000000,104.000000,70.895414,19.270697,27.000000,72.000000,95.000000,98.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,coolant_stability,deterministic,rolling,degC,47332,0.275061,0.000000,4.646364,0.399486,0.388193,0.000000,0.426522,1.033206,2.016953,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,intake_ambient_delta,deterministic,rowwise,degC,65286,0.000077,-35.000000,89.000000,5.880924,5.365710,-1.000000,6.000000,14.000000,22.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,intake_temp_slope,deterministic,diff,degC/s,65285,0.000092,-47.000000,81.000000,-0.100398,1.734862,-3.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,65291,0.000000,0.000000,3.554430,0.776270,0.280654,0.489609,0.646809,1.207564,1.592269,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,65291,0.000000,7.024545,2406.049448,573.492130,249.554706,297.981011,535.038760,1053.583465,1378.926929,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,65291,0.000000,0.000001,11.995062,0.856795,0.660902,0.072907,0.698400,2.109562,2.763675,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,speed_density_maf_residual,baseline_final,residual,g/s,65291,0.000000,-27.838480,67.410013,3.116074,6.314068,-3.604575,0.262402,14.275575,20.111166,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,map_slope,deterministic,diff,kPa/s,65285,0.000092,-127.000000,114.000000,-0.509887,11.087132,-12.000000,0.000000,12.000000,35.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,accel_pedal_mean,deterministic,rowwise,percent,65290,0.000015,14.100000,77.450000,18.325899,8.378021,14.300000,14.300000,38.800000,49.400000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,pedal_throttle_gap,baseline_final,residual,percent,65290,0.000015,-67.846232,2.745030,-0.051944,10.834023,1.319025,2.149100,2.319516,2.334476,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,pedal_to_throttle_delay,event,event,s,138,0.997886,0.000000,3.000000,0.724638,1.058632,0.000000,0.000000,3.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,tps_slope,deterministic,diff,percent/s,65285,0.000092,-69.800000,69.800000,-0.112910,6.716886,0.000000,0.000000,0.000000,3.500000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,accel_pedal_channel_delta,deterministic,rowwise,percent,65290,0.000015,0.000000,47.900000,0.748879,1.914313,0.000000,0.400000,2.300000,9.800000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,accel_pedal_channel_ratio,deterministic,rowwise,ratio,65290,0.000015,0.241438,4.397163,0.985155,0.102014,0.961340,0.972414,1.024845,1.366103,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,pedal_slope,deterministic,diff,percent/s,65284,0.000107,-63.500000,58.100000,0.271824,5.703678,-7.650000,0.000000,9.400000,19.275500,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,engine_on_flag,deterministic,rowwise,flag,65291,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,rpm_slope,deterministic,diff,rpm/s,65285,0.000092,-2703.000000,3280.000000,-27.122019,166.074737,-232.000000,-20.000000,119.000000,674.160000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,idle_flag,deterministic,rowwise,flag,65291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,deceleration,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,coolant_slope,deterministic,diff,degC/s,26276,0.000076,-1.000000,9.000000,0.025689,0.212068,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,coolant_ambient_delta,deterministic,rowwise,degC,26276,0.000076,7.000000,103.000000,74.518344,15.836832,41.000000,73.000000,97.000000,100.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,coolant_stability,deterministic,rolling,degC,21701,0.174176,0.000000,4.497331,0.421281,0.482298,0.000000,0.415450,1.147830,2.831372,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,intake_ambient_delta,deterministic,rowwise,degC,26276,0.000076,-25.000000,118.000000,7.220658,6.787352,3.000000,7.000000,13.000000,29.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,intake_temp_slope,deterministic,diff,degC/s,26276,0.000076,-69.000000,52.000000,-0.300065,3.018033,-3.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,26278,0.000000,0.000000,4.663087,1.440576,0.504213,0.678216,1.359462,2.134819,2.211946,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,26278,0.000000,34.342255,2795.128774,1283.064389,445.837783,562.835380,1267.413269,2109.464564,2482.904009,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,26278,0.000000,0.000254,15.724381,1.077355,0.887008,0.086958,0.826399,2.644757,3.663334,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,speed_density_maf_residual,baseline_final,residual,g/s,26278,0.000000,-31.171329,79.178345,11.360851,15.986094,-5.307280,7.711119,45.542728,60.943571,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,map_slope,deterministic,diff,kPa/s,26276,0.000076,-138.000000,135.000000,0.184199,27.248189,-49.000000,0.000000,46.000000,79.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,accel_pedal_mean,deterministic,rowwise,percent,26278,0.000000,14.100000,84.700000,36.304567,21.213716,14.300000,37.850000,77.250000,77.800000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,pedal_throttle_gap,baseline_final,residual,percent,26278,0.000000,-57.042796,17.863332,0.003212,11.198765,-37.065903,2.473437,7.056251,13.417684,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,pedal_to_throttle_delay,event,event,s,348,0.986757,0.000000,3.000000,0.836207,1.160920,0.000000,0.000000,3.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,tps_slope,deterministic,diff,percent/s,26276,0.000076,-58.800000,58.000000,-0.405967,12.231065,-0.800000,0.000000,0.000000,52.500000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,accel_pedal_channel_delta,deterministic,rowwise,percent,26278,0.000000,0.000000,63.500000,1.380836,3.884029,0.000000,0.400000,5.500000,20.869000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,accel_pedal_channel_ratio,deterministic,rowwise,ratio,26278,0.000000,0.181701,4.572414,0.992815,0.161474,0.933566,0.981609,1.036058,1.593235,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,pedal_slope,deterministic,diff,percent/s,26276,0.000076,-63.700000,62.000000,-0.537287,10.491245,-20.550000,0.000000,14.300000,32.600000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,engine_on_flag,deterministic,rowwise,flag,26278,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,rpm_slope,deterministic,diff,rpm/s,26276,0.000076,-1659.000000,2077.000000,33.107969,207.196721,-182.000000,16.000000,361.000000,812.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,idle_flag,deterministic,rowwise,flag,26278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,high_load,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,coolant_slope,deterministic,diff,degC/s,18132,0.001707,-1.000000,3.000000,0.024763,0.187568,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,coolant_ambient_delta,deterministic,rowwise,degC,18157,0.000330,1.000000,95.000000,56.489398,24.453997,10.000000,66.000000,90.000000,93.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,coolant_stability,deterministic,rolling,degC,7052,0.611738,0.000000,2.739696,0.333044,0.323610,0.000000,0.403376,0.767268,1.606604,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,intake_ambient_delta,deterministic,rowwise,degC,18157,0.000330,-31.000000,124.000000,8.084210,8.007020,0.000000,7.000000,18.000000,33.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,intake_temp_slope,deterministic,diff,degC/s,18122,0.002257,-70.000000,65.000000,-0.019093,3.110703,-1.000000,0.000000,1.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,18163,0.000000,0.000000,5.615217,0.662683,0.239331,0.514397,0.561719,1.073654,1.113817,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,18163,0.000000,5.827062,1428.958599,312.621647,79.929037,248.746563,285.523246,407.126562,573.436600,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,18163,0.000000,0.001153,18.923191,1.108932,0.737412,0.355832,0.890349,2.305430,2.436011,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,speed_density_maf_residual,baseline_final,residual,g/s,18163,0.000000,-24.616949,39.140034,1.214774,3.977755,-2.200796,-0.264438,8.778770,9.751539,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,map_slope,deterministic,diff,kPa/s,18132,0.001707,-100.000000,100.000000,-0.249669,6.075530,-1.000000,0.000000,1.000000,7.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,accel_pedal_mean,deterministic,rowwise,percent,18145,0.000991,14.100000,61.200000,14.907068,2.935298,14.300000,14.300000,17.450000,29.424000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,pedal_throttle_gap,baseline_final,residual,percent,18145,0.000991,-69.588473,13.060936,0.005428,11.228555,0.144963,1.779102,3.490783,4.513995,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,pedal_to_throttle_delay,event,event,s,25,0.998624,0.000000,3.000000,0.680000,1.029563,0.000000,0.000000,3.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,tps_slope,deterministic,diff,percent/s,18119,0.002423,-69.800000,70.600000,-0.509024,6.458979,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,accel_pedal_channel_delta,deterministic,rowwise,percent,18145,0.000991,0.000000,35.700000,0.454941,1.118879,0.000000,0.400000,0.400000,2.700000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,accel_pedal_channel_ratio,deterministic,rowwise,ratio,18145,0.000991,0.283133,3.137931,0.980599,0.053577,0.972414,0.972414,1.026144,1.052288,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,pedal_slope,deterministic,diff,percent/s,18105,0.003193,-41.200000,36.050000,0.199102,2.338328,-0.200000,0.000000,1.200000,8.800000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,engine_on_flag,deterministic,rowwise,flag,18163,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,rpm_slope,deterministic,diff,rpm/s,18130,0.001817,-1205.000000,1181.000000,9.034528,110.380576,-48.000000,0.000000,103.550000,510.550000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,idle_flag,deterministic,rowwise,flag,18163,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,idle,idle_rpm_stability,deterministic,rolling,rpm,3514,0.806530,0.568321,364.600788,27.768534,45.529433,0.761124,1.667988,88.320316,197.798313,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,coolant_slope,deterministic,diff,degC/s,88357,0.000215,-1.000000,2.000000,0.014679,0.188334,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,coolant_ambient_delta,deterministic,rowwise,degC,88332,0.000498,1.000000,108.000000,75.209335,15.588433,48.000000,74.000000,96.000000,100.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,coolant_stability,deterministic,rolling,degC,74189,0.160530,0.000000,4.879190,0.421187,0.488937,0.000000,0.415450,1.314414,2.658614,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,intake_ambient_delta,deterministic,rowwise,degC,88332,0.000498,-39.000000,130.000000,6.211747,4.130913,2.000000,6.000000,13.000000,20.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,intake_temp_slope,deterministic,diff,degC/s,88357,0.000215,-58.000000,18.000000,-0.005698,0.901988,-1.000000,0.000000,1.000000,2.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,88376,0.000000,0.000000,6.987097,0.804247,0.286561,0.503638,0.723718,1.314850,1.811066,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,88376,0.000000,16.885007,1980.100928,766.469220,290.657576,326.620465,714.357348,1333.134380,1516.366935,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,88376,0.000000,0.000007,23.723767,0.539895,0.482575,0.039614,0.445466,1.552490,2.221231,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,speed_density_maf_residual,baseline_final,residual,g/s,88376,0.000000,-27.000488,45.151277,0.068630,4.259416,-3.331194,-1.160886,10.541513,15.627570,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,map_slope,deterministic,diff,kPa/s,88357,0.000215,-113.000000,106.000000,0.020847,7.188948,-8.000000,0.000000,8.000000,23.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,accel_pedal_mean,deterministic,rowwise,percent,88376,0.000000,14.100000,77.450000,18.823491,8.785117,14.300000,14.300000,39.600000,47.850000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,pedal_throttle_gap,baseline_final,residual,percent,88376,0.000000,-67.498758,7.843119,-0.020338,10.605555,0.731131,2.390156,2.469914,2.914692,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,pedal_to_throttle_delay,event,event,s,60,0.999321,0.000000,3.000000,0.850000,1.102001,0.000000,0.000000,3.000000,3.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,child_state,steady_driving,tps_slope,deterministic,diff,percent/s,88357,0.000215,-69.800000,56.400000,0.034939,3.415403,0.000000,0.000000,0.000000,0.400000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
