event_id,event_type,feature_name,trip_id,segment_id,event_time,event_row_in_segment,event_magnitude,delay_seconds,max_correlation,valid,invalid_reason
pedal_step_001903,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 17:59:37+00:00,1673,20.400000,,,False,zero_variance
pedal_step_001904,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 17:59:38+00:00,1674,20.400000,,,False,duplicate_or_overlapping_event
pedal_step_001905,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:00:25+00:00,1721,35.100000,,,False,zero_variance
pedal_step_001906,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:00:44+00:00,1740,27.450000,,,False,zero_variance
pedal_step_001907,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:02:02+00:00,1818,21.550000,,,False,zero_variance
pedal_step_001908,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:03:05+00:00,1881,27.500000,,,False,zero_variance
pedal_step_001909,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:03:42+00:00,1918,21.200000,,,False,zero_variance
pedal_step_001910,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:03:49+00:00,1925,28.450000,,,False,duplicate_or_overlapping_event
pedal_step_001911,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:03:50+00:00,1926,29.250000,,,False,duplicate_or_overlapping_event
pedal_step_001912,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:04:14+00:00,1950,20.600000,,,False,zero_variance
pedal_step_001913,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:05:47+00:00,2043,20.200000,,,False,zero_variance
pedal_step_001914,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:07:38+00:00,2154,29.750000,,,False,zero_variance
pedal_step_001915,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:08:08+00:00,2184,30.800000,,,False,zero_variance
pedal_step_001916,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:08:43+00:00,2219,28.850000,,,False,zero_variance
pedal_step_001917,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:09:01+00:00,2237,24.300000,,,False,zero_variance
pedal_step_001918,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:10:23+00:00,2319,27.300000,,,False,zero_variance
pedal_step_001919,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:10:41+00:00,2337,24.900000,,,False,zero_variance
pedal_step_001920,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:18:25+00:00,2801,27.300000,,,False,zero_variance
pedal_step_001921,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:19:02+00:00,2838,25.700000,,,False,zero_variance
pedal_step_001922,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:19:30+00:00,2866,22.600000,,,False,zero_variance
pedal_step_001923,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:20:17+00:00,2913,31.600000,,,False,zero_variance
pedal_step_001924,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:32:13+00:00,3629,28.450000,0.000000,0.448924,True,none
pedal_step_001925,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:32:16+00:00,3632,21.600000,,,False,duplicate_or_overlapping_event
pedal_step_001926,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:32:17+00:00,3633,21.550000,,,False,duplicate_or_overlapping_event
pedal_step_001927,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:32:40+00:00,3656,41.400000,1.000000,0.923476,True,none
pedal_step_001928,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:32:49+00:00,3665,26.700000,,,False,zero_variance
pedal_step_001929,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:33:18+00:00,3694,24.900000,0.000000,0.815098,True,none
pedal_step_001930,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:33:40+00:00,3716,21.000000,,0.122201,False,low_correlation
pedal_step_001931,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:33:50+00:00,3726,35.700000,,-0.276018,False,low_correlation
pedal_step_001932,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:34:15+00:00,3751,34.000000,,,False,zero_variance
pedal_step_001933,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:34:30+00:00,3766,25.700000,3.000000,0.405610,True,none
pedal_step_001934,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:34:35+00:00,3771,20.150000,,,False,duplicate_or_overlapping_event
pedal_step_001935,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:35:17+00:00,3813,21.400000,,,False,zero_variance
pedal_step_001936,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:36:13+00:00,3869,27.650000,,,False,zero_variance
pedal_step_001937,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:37:35+00:00,3951,35.750000,0.000000,0.817656,True,none
pedal_step_001938,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:38:09+00:00,3985,27.300000,1.000000,0.598548,True,none
pedal_step_001939,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:38:41+00:00,4017,21.250000,,0.292228,False,low_correlation
pedal_step_001940,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:39:44+00:00,4080,29.200000,0.000000,0.534724,True,none
pedal_step_001941,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:39:48+00:00,4084,26.700000,,,False,duplicate_or_overlapping_event
pedal_step_001942,pedal_step_event,pedal_to_throttle_delay,trip_0065,trip_0065_seg_001,2018-03-06 18:40:01+00:00,4097,43.750000,,0.158237,False,low_correlation
pedal_step_001943,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:06:31+00:00,67,21.000000,,,False,zero_variance
pedal_step_001944,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:06:44+00:00,80,22.900000,,,False,zero_variance
pedal_step_001945,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:08:18+00:00,174,24.300000,2.000000,0.499513,True,none
pedal_step_001946,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:08:57+00:00,213,28.650000,0.000000,0.905835,True,none
pedal_step_001947,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:09:01+00:00,217,22.750000,,,False,duplicate_or_overlapping_event
pedal_step_001948,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:09:55+00:00,271,28.200000,3.000000,0.580159,True,none
pedal_step_001949,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:09:58+00:00,274,24.950000,,,False,duplicate_or_overlapping_event
pedal_step_001950,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:11:30+00:00,366,26.250000,0.000000,0.619474,True,none
pedal_step_001951,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:11:49+00:00,385,20.800000,0.000000,0.503264,True,none
pedal_step_001952,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:11:51+00:00,387,32.200000,,,False,duplicate_or_overlapping_event
pedal_step_001953,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:11:55+00:00,391,40.600000,,,False,duplicate_or_overlapping_event
pedal_step_001954,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:13:37+00:00,493,31.800000,2.000000,0.627894,True,none
pedal_step_001955,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:13:40+00:00,496,21.200000,,,False,duplicate_or_overlapping_event
pedal_step_001956,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:14:17+00:00,533,24.900000,,,False,zero_variance
pedal_step_001957,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:14:23+00:00,539,27.500000,,,False,duplicate_or_overlapping_event
pedal_step_001958,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:14:39+00:00,555,31.200000,1.000000,0.893826,True,none
pedal_step_001959,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:17:30+00:00,726,26.300000,,0.107554,False,low_correlation
pedal_step_001960,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:21:15+00:00,951,24.550000,,,False,zero_variance
pedal_step_001961,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:22:54+00:00,1050,29.200000,3.000000,0.385113,True,none
pedal_step_001962,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:23:52+00:00,1108,21.400000,,,False,zero_variance
pedal_step_001963,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:23:59+00:00,1115,24.100000,,,False,duplicate_or_overlapping_event
pedal_step_001964,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:32:15+00:00,1611,22.950000,,,False,zero_variance
pedal_step_001965,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:32:50+00:00,1646,24.500000,,,False,zero_variance
pedal_step_001966,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:34:44+00:00,1760,23.150000,0.000000,0.680027,True,none
pedal_step_001967,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:34:48+00:00,1764,28.050000,,,False,duplicate_or_overlapping_event
pedal_step_001968,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:35:02+00:00,1778,20.200000,,,False,zero_variance
pedal_step_001969,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:36:00+00:00,1836,26.050000,,,False,zero_variance
pedal_step_001970,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:40:39+00:00,2115,21.200000,,-0.017985,False,low_correlation
pedal_step_001971,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:43:24+00:00,2280,32.150000,,,False,zero_variance
pedal_step_001972,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:43:49+00:00,2305,26.300000,,,False,zero_variance
pedal_step_001973,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:44:17+00:00,2333,30.200000,,,False,zero_variance
pedal_step_001974,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:50:10+00:00,2686,22.000000,,0.197340,False,low_correlation
pedal_step_001975,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:52:11+00:00,2807,20.950000,1.000000,0.515310,True,none
pedal_step_001976,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:53:02+00:00,2858,37.100000,3.000000,0.628657,True,none
pedal_step_001977,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:53:25+00:00,2881,20.550000,0.000000,0.602832,True,none
pedal_step_001978,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:54:07+00:00,2923,23.700000,1.000000,0.601146,True,none
pedal_step_001979,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:54:35+00:00,2951,23.550000,,,False,zero_variance
pedal_step_001980,pedal_step_event,pedal_to_throttle_delay,trip_0066,trip_0066_seg_001,2018-03-07 06:55:46+00:00,3022,26.900000,1.000000,0.707520,True,none
pedal_step_001981,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_001,2018-03-07 17:40:12+00:00,118,26.500000,0.000000,0.853554,True,none
pedal_step_001982,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:47:07+00:00,44,22.700000,2.000000,0.433477,True,none
pedal_step_001983,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:47:21+00:00,58,24.100000,0.000000,0.892323,True,none
pedal_step_001984,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:48:56+00:00,153,21.550000,3.000000,0.887732,True,none
pedal_step_001985,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:48:58+00:00,155,36.100000,,,False,duplicate_or_overlapping_event
pedal_step_001986,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:49:01+00:00,158,22.950000,,,False,duplicate_or_overlapping_event
pedal_step_001987,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:51:29+00:00,306,28.850000,,0.203365,False,low_correlation
pedal_step_001988,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:51:33+00:00,310,33.350000,,,False,duplicate_or_overlapping_event
pedal_step_001989,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:52:14+00:00,351,21.600000,0.000000,0.734565,True,none
pedal_step_001990,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:52:17+00:00,354,23.100000,,,False,duplicate_or_overlapping_event
pedal_step_001991,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:52:29+00:00,366,36.300000,0.000000,0.819836,True,none
pedal_step_001992,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:53:22+00:00,419,20.950000,0.000000,0.875859,True,none
pedal_step_001993,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:54:31+00:00,488,27.900000,0.000000,0.905308,True,none
pedal_step_001994,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:54:54+00:00,511,22.950000,,,False,zero_variance
pedal_step_001995,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:55:52+00:00,569,31.550000,0.000000,0.339009,True,none
pedal_step_001996,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:55:56+00:00,573,38.850000,,,False,duplicate_or_overlapping_event
pedal_step_001997,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:56:00+00:00,577,42.950000,,,False,duplicate_or_overlapping_event
pedal_step_001998,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:57:02+00:00,639,22.550000,0.000000,0.523212,True,none
pedal_step_001999,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:57:10+00:00,647,24.350000,,,False,duplicate_or_overlapping_event
pedal_step_002000,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:57:49+00:00,686,22.550000,0.000000,0.452399,True,none
pedal_step_002001,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 17:58:11+00:00,708,35.700000,0.000000,0.962029,True,none
pedal_step_002002,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:04:29+00:00,1086,31.400000,,,False,zero_variance
pedal_step_002003,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:10:53+00:00,1470,34.500000,0.000000,0.726970,True,none
pedal_step_002004,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:10:58+00:00,1475,32.550000,,,False,duplicate_or_overlapping_event
pedal_step_002005,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:11:20+00:00,1497,23.300000,0.000000,0.562269,True,none
pedal_step_002006,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:13:27+00:00,1624,31.600000,,,False,zero_variance
pedal_step_002007,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:17:50+00:00,1887,37.650000,,,False,zero_variance
pedal_step_002008,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:27:06+00:00,2443,26.100000,,,False,zero_variance
pedal_step_002009,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:29:10+00:00,2567,22.350000,0.000000,0.632688,True,none
pedal_step_002010,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:29:17+00:00,2574,31.400000,,,False,duplicate_or_overlapping_event
pedal_step_002011,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:30:43+00:00,2660,23.000000,,0.020506,False,low_correlation
pedal_step_002012,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:30:45+00:00,2662,41.600000,,,False,duplicate_or_overlapping_event
pedal_step_002013,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:30:50+00:00,2667,37.650000,,,False,duplicate_or_overlapping_event
pedal_step_002014,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:31:01+00:00,2678,45.500000,1.000000,0.515267,True,none
pedal_step_002015,pedal_step_event,pedal_to_throttle_delay,trip_0067,trip_0067_seg_002,2018-03-07 18:33:30+00:00,2827,23.500000,3.000000,0.518191,True,none
pedal_step_002016,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:05:08+00:00,66,33.900000,2.000000,0.612340,True,none
pedal_step_002017,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:05:31+00:00,89,34.550000,1.000000,0.830445,True,none
pedal_step_002018,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:07:08+00:00,186,50.400000,3.000000,0.871248,True,none
pedal_step_002019,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:08:00+00:00,238,34.150000,0.000000,0.671810,True,none
pedal_step_002020,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:08:03+00:00,241,33.600000,,,False,duplicate_or_overlapping_event
pedal_step_002021,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:08:34+00:00,272,20.800000,1.000000,0.866341,True,none
pedal_step_002022,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:08:39+00:00,277,37.300000,,,False,duplicate_or_overlapping_event
pedal_step_002023,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:10:22+00:00,380,21.000000,0.000000,0.346434,True,none
pedal_step_002024,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:10:46+00:00,404,20.600000,,,False,zero_variance
pedal_step_002025,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:11:11+00:00,429,21.400000,,,False,zero_variance
pedal_step_002026,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:12:07+00:00,485,22.100000,3.000000,0.396480,True,none
pedal_step_002027,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:12:14+00:00,492,21.200000,,,False,duplicate_or_overlapping_event
pedal_step_002028,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:12:17+00:00,495,25.900000,0.000000,0.678520,True,none
pedal_step_002029,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:12:46+00:00,524,21.400000,0.000000,0.768595,True,none
pedal_step_002030,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:14:33+00:00,631,22.400000,,,False,zero_variance
pedal_step_002031,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:15:49+00:00,707,22.350000,,0.165244,False,low_correlation
pedal_step_002032,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:15:51+00:00,709,23.750000,,,False,duplicate_or_overlapping_event
pedal_step_002033,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:15:56+00:00,714,22.750000,,,False,duplicate_or_overlapping_event
pedal_step_002034,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:17:27+00:00,805,43.900000,,,False,zero_variance
pedal_step_002035,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:17:32+00:00,810,25.300000,,,False,duplicate_or_overlapping_event
pedal_step_002036,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:25:33+00:00,1291,25.500000,,,False,zero_variance
pedal_step_002037,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:25:42+00:00,1300,23.550000,,,False,zero_variance
pedal_step_002038,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:39:50+00:00,2148,20.000000,1.000000,0.725147,True,none
pedal_step_002039,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:41:03+00:00,2221,25.700000,0.000000,0.932255,True,none
pedal_step_002040,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:42:49+00:00,2327,23.550000,,,False,zero_variance
pedal_step_002041,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:43:07+00:00,2345,28.250000,0.000000,0.769987,True,none
pedal_step_002042,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:44:19+00:00,2417,40.000000,,0.037100,False,low_correlation
pedal_step_002043,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:44:48+00:00,2446,25.100000,1.000000,0.384558,True,none
pedal_step_002044,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:45:50+00:00,2508,28.250000,,,False,zero_variance
pedal_step_002045,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:46:25+00:00,2543,20.200000,,,False,zero_variance
pedal_step_002046,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:47:28+00:00,2606,27.100000,,,False,zero_variance
pedal_step_002047,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:47:41+00:00,2619,23.150000,,,False,zero_variance
pedal_step_002048,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:53:34+00:00,2972,20.800000,,,False,zero_variance
pedal_step_002049,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:57:27+00:00,3205,27.300000,0.000000,0.407531,True,none
pedal_step_002050,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:58:45+00:00,3283,34.300000,,0.212194,False,low_correlation
pedal_step_002051,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 06:58:48+00:00,3286,25.500000,,,False,duplicate_or_overlapping_event
pedal_step_002052,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:00:12+00:00,3370,25.500000,0.000000,0.672146,True,none
pedal_step_002053,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:00:26+00:00,3384,21.600000,3.000000,0.626378,True,none
pedal_step_002054,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:00:29+00:00,3387,20.400000,,,False,duplicate_or_overlapping_event
pedal_step_002055,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:01:02+00:00,3420,20.800000,,,False,zero_variance
pedal_step_002056,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:01:20+00:00,3438,28.450000,3.000000,0.660115,True,none
pedal_step_002057,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:02:24+00:00,3502,32.550000,,,False,zero_variance
pedal_step_002058,pedal_step_event,pedal_to_throttle_delay,trip_0068,trip_0068_seg_001,2018-03-08 07:02:42+00:00,3520,20.400000,1.000000,0.835511,True,none
pedal_step_002059,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:23:45+00:00,11,26.500000,0.000000,0.410772,True,none
pedal_step_002060,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:24:25+00:00,51,27.650000,,,False,zero_variance
pedal_step_002061,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:24:58+00:00,84,22.350000,0.000000,0.795188,True,none
pedal_step_002062,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:25:01+00:00,87,24.700000,,,False,duplicate_or_overlapping_event
pedal_step_002063,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:25:15+00:00,101,21.800000,0.000000,0.527650,True,none
pedal_step_002064,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:26:25+00:00,171,23.500000,,0.131845,False,low_correlation
pedal_step_002065,pedal_step_event,pedal_to_throttle_delay,trip_0069,trip_0069_seg_001,2018-03-19 18:29:00+00:00,326,22.100000,,,False,zero_variance
